id,word,normalized_word,part_of_speech,countability,zh_definition,en_definition,examples_json,suggested_chinese,cedict_gloss,match_score,score_margin,source_line,source,license
13121,gear,gear,noun,C,竞走,"(countable, automotive) A configuration of the transmission of a motor car so as to achieve a particular ratio of engine to axle torque.",[],擋,gear (e.g. in a car's transmission),0.1773,0.0540,49484,CC-CEDICT 2026-06-22,CC BY-SA 4.0
15306,how,how,adverb,,怎么,In any manner in which; in whatever way; however.,"[{""english"": ""She's asking how that's possible."", ""chinese"": ""她问这怎么可能。""}]",胡亂,any old how,0.1773,0.0523,90196,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18348,local,local,noun,C,地方,A person who lives in or near a given place.,"[{""english"": ""It reveals local executives' ambitions of bringing the region back to the top."", ""chinese"": ""这表明了地方领导恢复地区卓越水平的雄心。""}]",當地居民,a local person,0.1773,0.0519,75398,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27866,shoebill,shoebill,noun,C,鲸头鹳,"Balaeniceps rex, a tall wading bird related to the stork, native to tropical African swamps; the sole species of the family Balaenicipitidae.",[],鯨頭鸛,shoebill stork (Balaeniceps rex),0.1773,0.1773,122579,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9795,dripstone,dripstone,noun,C,石筍,(geology) Stalactites and stalagmites collectively.,[],滴石,a dripstone (geology),0.1772,0.1772,67530,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16783,jerk,jerk,noun,C,笨蛋,"(US, slang, pejorative) A stupid person; an idiot or fool.",[],打飛機,(slang) (of a male) to masturbate; to jerk off,0.1772,0.1084,44915,CC-CEDICT 2026-06-22,CC BY-SA 4.0
20128,monitor,monitor,noun,C,屏幕,(computing) A device similar to a television set used as to give a graphical display of the output from a computer.,[],顯示器,display device; monitor,0.1772,0.0374,119220,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30013,subatomic,subatomic,adjective,,基本粒子,"(physics) Relating to particles that are constituents of the atom, or are smaller than an atom; such as proton, neutron, electron, etc.",[],俘獲,capture (physics: absorption of subatomic particle by an atom or nucleus),0.1772,0.1515,8116,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30031,suborder,suborder,noun,C,亚目,(taxonomy) A taxonomic category below order and above infraorder.,[],半翅目,"Hemiptera (suborder of order Homoptera, insects including cicadas and aphids)",0.1772,0.0396,16904,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67757,alcohol,alcohol,noun,U,酒精；含酒精飲品,"the substance in beer, wine, and spirits that can make people drunk","[{""english"": ""Drivers should not drink alcohol."", ""chinese"": ""駕駛者不應飲用含酒精飲品。""}]",沉湎酒色,to wallow in alcohol and sex (idiom); overindulgence in wine and women,0.1771,0.0373,63088,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4665,burst,burst,verb,T,爆裂,(transitive) To cause to break from internal pressure.,[],爆發,to break out; to erupt; to explode; to burst out,0.1771,0.0712,71116,CC-CEDICT 2026-06-22,CC BY-SA 4.0
10153,edelweiss,edelweiss,noun,U,高山火絨草,"A European perennial alpine plant (Leontopodium alpinum), with downy leaves and small white flower heads in a dense cluster.",[],火絨草,edelweiss (Leontopodium alpinum),0.1771,0.1500,69001,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14482,harmful,harmful,adjective,,危险,Causing or likely to cause harm or damage; injurious.,[],危害,harmful effect; damage,0.1771,0.0377,17706,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19164,marketplace,marketplace,noun,C,市场,"The space, actual or metaphorical, in which a market operates.",[],市場,marketplace; market; bazaar,0.1771,0.0356,37009,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21450,objective,objective,adjective,,客觀,Not influenced by the strong emotions or prejudices.,[],成事,to accomplish the objective,0.1771,0.0381,43732,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26051,revolt,revolt,verb,T,起義,To cause to turn back; to roll or drive back; to put to flight.,[],逼上梁山,to drive to revolt,0.1771,0.0437,108175,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30051,substance,substance,noun,C or U,物質,Physical matter; material.,[],不痛不癢,fig. not getting to any matter of substance,0.1771,0.0724,2705,CC-CEDICT 2026-06-22,CC BY-SA 4.0
34345,worry,worry,noun,C or U,擔心,A strong feeling of anxiety.,[],不足為慮,to give no cause for anxiety; nothing to worry about,0.1771,0.0445,2917,CC-CEDICT 2026-06-22,CC BY-SA 4.0
23560,planet,planet,noun,C,行星,"(now, historical, or, astrology) Each of the seven major bodies which move relative to the fixed stars in the night sky—the Moon, Mercury, Venus, the Sun, Mars, Jupiter and Saturn. [from 14thc.]",[],穀神星,"Ceres, dwarf planet in the asteroid belt between Mars and Jupiter, discovered in 1801 by G. Piazzi",0.1770,0.0582,81755,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26091,rhyme,rhyme,noun,C or U,押韻；韻,Rhyming: sameness of letters or sounds of part of some words.,"[{""english"": ""'Teng' and 'Cheng' rhyme."", ""chinese"": ""“騰”和“乘”是疊韻關係。""}]",韻目,subdivision of a rhyming dictionary (containing all words with the given rhyme),0.1770,0.0779,118323,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67418,pick,pick,noun,C,選擇,a choice or selected person or thing,"[{""english"": ""This restaurant is my top pick."", ""chinese"": ""這間餐廳是我的首選選擇。""}]",敧,to pick up thing with chopsticks or pincers.,0.1768,0.0627,50949,CC-CEDICT 2026-06-22,CC BY-SA 4.0
1651,apprentice,apprentice,noun,C,席上,"A trainee, especially in a skilled trade.",[],練習生,"(dated, except in Taiwan) trainee; apprentice; probationary employee",0.1765,0.0861,86672,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4848,caelum,caelum,proper noun,,雕具座,"(constellation) A summer constellation of the southern sky, said to resemble a chisel.",[],鵰具座,Caelum (constellation),0.1765,0.1765,123017,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5820,cheers,cheers,exclamation,,干杯,A common toast used when drinking in company.,[],乾杯,Cheers! (proposing a toast),0.1765,0.1209,4488,CC-CEDICT 2026-06-22,CC BY-SA 4.0
12009,flanders,flanders,proper noun,,佛兰德,"A historical county of Western Europe; in full, County of Flanders.",[],弗拉芒,"Flemish, inhabitant of Flanders (Belgium)",0.1765,0.0637,39159,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24460,profound,profound,adjective,,本质的,Characterized by intensity; deeply felt; pervading.,[],寓意深長,to have profound import (idiom); to be deeply significant,0.1765,0.0943,33319,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2931,bat,bat,noun,C,蝙蝠,"A club made of wood or aluminium used for striking the ball in sports such as baseball, softball and cricket.","[{""english"": ""Is that a bat?"", ""chinese"": ""那是只蝙蝠吗？""}]",球棒,(baseball or cricket) bat,0.1764,0.0804,73422,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22319,paddle,paddle,noun,C or U,活门,"In a sluice, a panel that controls the flow of water.",[],踩水,to paddle or tramp in shallow water,0.1764,0.0714,105243,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27980,shrimp,shrimp,noun,C or U,虾,The flesh of such crustaceans.,[],對蝦科,penaeidae (the prawn or shrimp family),0.1764,0.0637,34292,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24499,promote,promote,verb,T,授予博士学位,"(transitive) To raise (someone) to a more important, responsible, or remunerative job or rank.",[],提拔,to promote to a higher job,0.1763,0.0686,48225,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5770,chayote,chayote,noun,C or U,佛手瓜,The fruit of this plant.,[],龍鬚菜,(Tw) young shoots of the chayote vine 佛手瓜[fo2 shou3 gua1],0.1762,0.1084,124990,CC-CEDICT 2026-06-22,CC BY-SA 4.0
13846,grave,grave,adjective,,认真,Characterised by a dignified sense of seriousness; not cheerful. [from 16th c.],[],威容,grave and dignified,0.1762,0.0839,30702,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27321,seedling,seedling,noun,C,实生苗,(botany) A young plant grown from seed.,[],嫩苗,seedling; tender young shoot; sprout,0.1762,0.0495,31117,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30584,tabloid,tabloid,noun,C,小型画报,"(newspapers) A newspaper having pages half the dimensions of a broadsheet, especially characterized as favouring stories of a popular or sensational nature over serious news. [from early 20th c.]",[],花邊人物,person who is often the subject of gossip or sensational news; tabloid favorite; clickbait star,0.1761,0.1096,93264,CC-CEDICT 2026-06-22,CC BY-SA 4.0
32998,vanish,vanish,verb,I,消失,(intransitive) To become invisible or to move out of view unnoticed.,"[{""english"": ""The girl vanished like magic."", ""chinese"": ""女孩變魔術一樣地消失了。""}]",泯,(bound form) to vanish; to die out; to obliterate,0.1761,0.0772,64239,CC-CEDICT 2026-06-22,CC BY-SA 4.0
34219,wok,wok,noun,C,镬,"(cookware) A large, round-bottomed cooking pan used in East Asian cooking.",[],鍋鏟,wok spatula; cooking spatula,0.1761,0.0400,112208,CC-CEDICT 2026-06-22,CC BY-SA 4.0
6444,clubs,clubs,noun,C,十字,"(card games) One of the four suits of playing cards, marked with the symbol ♣.",[],梅花,clubs ♣ (a suit in card games),0.1760,0.1760,57867,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8576,deed,deed,noun,C,工作,An action or act; something that is done.,[],好事,"good action, deed, thing or work (also sarcastic, ""a fine thing indeed"")",0.1760,0.0861,30085,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24615,protractor,protractor,noun,C,量角器,A circular or semicircular tool for drawing or measuring angles.,[],分角器,a protractor (device to divide angles),0.1760,0.1486,13626,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19401,meanwhile,meanwhile,adverb,,同時,During an intervening time; from now until a future time.,[],與此同時,at the same time; meanwhile,0.1759,0.1291,92174,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33446,volunteer,volunteer,noun,C,志愿者,"One who enters into, or offers themselves for, any service of their own free will, especially when done without pay.",[],請纓,to volunteer for military service,0.1759,0.0638,101573,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5648,chamois,chamois,noun,C or U,臆羚,A short-horned goat antelope native to mountainous terrain in southern Europe; Rupicapra rupicapra.,[],臆羚,chamois (Rupicapra rupicapra),0.1758,0.1222,91255,CC-CEDICT 2026-06-22,CC BY-SA 4.0
7798,cremation,cremation,noun,C or U,火葬,"A burning; especially the act or practice of cremating the dead, burning a corpse.",[],大夜,(Buddhism) the night before the cremation of a monk,0.1758,0.0355,27882,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8359,dash,dash,verb,I,跑,(intransitive) To run quickly or for a short distance.,"[{""english"": ""His record is a new world record in the 100-meter dash."", ""chinese"": ""他刷新了百米短跑的世界紀錄。""}]",飛奔,to dash (run fast),0.1758,0.0746,119513,CC-CEDICT 2026-06-22,CC BY-SA 4.0
15400,humid,humid,adjective,,湿,Containing perceptible moisture (usually describing air or atmosphere); damp; moist; somewhat wet or watery.,[],潮,damp; moist; humid,0.1758,0.1228,68238,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24630,proverbs,proverbs,proper noun,,箴言,"A book of the Old Testament of Bible, and of the Tanakh, being a collection of moral maxims.",[],箴言,the biblical Book of Proverbs,0.1758,0.1354,83345,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29325,squabble,squabble,noun,C,争执,A minor fight or argument.,[],爭長論短,fig. to squabble; to argue over minor issues,0.1758,0.1226,71283,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29801,strand,strand,noun,C,沙滩,The shore or beach of the sea or ocean.,[],河灘,river bank; river shore; strand,0.1758,0.0647,63497,CC-CEDICT 2026-06-22,CC BY-SA 4.0
31625,tom,tom,noun,C,男性的,The male of certain other animals.,[],獵殺紅色十月號,"""The Hunt for Red October"", a novel by Tom Clancy",0.1758,0.0526,72728,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21301,novella,novella,noun,C,中篇小說,A short novel or long short story.,[],阿Q正傳,"The True Story of Ah Q, influential 1921 novella by Lu Xun 魯迅|鲁迅[Lu3 Xun4]",0.1757,0.0774,114249,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26376,rosary,rosary,noun,C,念珠,"Prayer beads, a string of beads used to keep track of repetitions in prayer, particularly of the Roman Catholic Marian prayer ""Hail Mary"" (Ave Maria).",[],玫瑰念珠,rosary (Catholic prayer beads),0.1757,0.0998,73109,CC-CEDICT 2026-06-22,CC BY-SA 4.0
509,administration,administration,noun,C or U,行政,"The act of administering; government of public affairs; the service rendered, or duties assumed, in conducting affairs; the conducting of any office or employment; direction.",[],國家信訪局,"National Public Complaints and Proposals Administration, national ombudsman office of the PRC",0.1756,0.0583,24290,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67372,fry,fry,noun,C,薯條,a long thin piece of potato cooked in hot oil,"[{""english"": ""He ate a plate of fries."", ""chinese"": ""他吃了一盤薯條。""}]",煠,to fry in fat or oil,0.1756,0.0861,70353,CC-CEDICT 2026-06-22,CC BY-SA 4.0
13730,gourd,gourd,noun,C,葫芦,A hard-shelled fruit from a plant in Lagenaria or Cucurbita.,[],葫蘆,calabash or bottle gourd (Lagenaria siceraria),0.1756,0.0861,95128,CC-CEDICT 2026-06-22,CC BY-SA 4.0
34331,worldly,worldly,adjective,,地球,"Sophisticated, especially because of surfeit; versed in the ways of the world.",[],外場人,"sophisticated, worldly person",0.1756,0.0715,27145,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22169,ovary,ovary,noun,C,卵巢,"(anatomy) A female reproductive organ, often paired, that produces ova in most animals, and in mammals, secretes the hormones estrogen and progesterone.",[],蟹黃,the ovary and digestive glands of a female crab (eaten as a delicacy),0.1755,0.1327,97583,CC-CEDICT 2026-06-22,CC BY-SA 4.0
961,allele,allele,noun,C,等位基因,"(genetics) One of a number of alternative forms of the same gene occupying a given position, or locus, on a chromosome.",[],等位基因,allele (one of two paired gene in diploid organism),0.1754,0.1754,83018,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18691,lux,lux,noun,C,勒克斯,"In the International System of Units, the derived unit of illuminance or illumination; one lumen per square metre. Symbol: lx",[],勒克斯,lux (unit of illuminance) (loanword),0.1754,0.1121,15555,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4758,buzzard,buzzard,noun,C,普通鵟,Any of several Old World birds of prey of the genus Buteo with broad wings and a broad tail.,[],鵟,buzzard (genus Buteo),0.1753,0.0537,122999,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22166,outstanding,outstanding,adjective,,优秀,Exceptionally good; distinguished from others by its superiority.,"[{""english"": ""He came across an outstanding young person."", ""chinese"": ""他遇到了一个优秀的年轻人。""}]",過人,to surpass others; outstanding,0.1753,0.0647,108406,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5784,chechnya,chechnya,proper noun,,车臣,"A republic and federal subject of Russia, in the northern Caucasus. Official name: Chechen Republic. Capital: Grozny.",[],車臣,"Chechnya, a republic in southwestern Russia",0.1752,0.1752,105669,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21446,object,object,verb,I,反對,(intransitive) To disagree with or oppose something or someone; (especially in a Court of Law) to raise an objection.,"[{""english"": ""I wouldn't object if you wanted to go with her."", ""chinese"": ""如果你想和她一起去，我不會反對。""}]",反對,to oppose; to be against; to object to,0.1752,0.0721,18347,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17554,landmark,landmark,noun,C,苦,A recognizable natural or man-made feature used for navigation.,[],標杆,post (used for a landmark),0.1751,0.0967,59115,CC-CEDICT 2026-06-22,CC BY-SA 4.0
3099,bedbug,bedbug,noun,C,图钉,"A small nocturnal insect pest of humans, of species Cimex lectularius (common bedbug) and Cimex hemipterus (tropical bedbug) that feeds on the blood of humans during sleep.",[],臭蟲,bedbug (Cimex lectularius),0.1750,0.1159,91989,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5228,carnage,carnage,noun,U,大屠杀,Death and destruction.,[],血肉橫飛,(idiom) flesh and blood flying in all directions; carnage,0.1750,0.0899,97870,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8945,detest,detest,verb,T,痛恨,(transitive) To dislike (someone or something) intensely; to loathe.,[],憎惡,to loathe; to detest; to abhor,0.1750,0.0878,43248,CC-CEDICT 2026-06-22,CC BY-SA 4.0
12153,floral,floral,adjective,,花,"Of, pertaining to, or connected with flowers.",[],花式,(Tw) floral formula (notation for representing the structure of flowers),0.1750,0.0981,93118,CC-CEDICT 2026-06-22,CC BY-SA 4.0
15774,imperfect,imperfect,adjective,,不完善,"Not perfect,",[],不完善,imperfect,0.1750,0.1750,2419,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18640,luminous,luminous,adjective,,明,Emitting light; glowing brightly; shining.,[],發光,to emit light; to shine; to glow; to glisten; to be luminous,0.1750,0.0904,76165,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67497,pad,pad,verb,T,加墊；填塞,to fill or cover something with soft material for protection,"[{""english"": ""Pad the box before packing the glass."", ""chinese"": ""包裝玻璃前先在箱子內加墊。""}]",發射站,launch pad (for rocket or projectile),0.1750,0.0382,76205,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22349,paintbrush,paintbrush,noun,C,畫筆,A thin brush for applying paint.,[],筆刷,paintbrush; writing brush (esp. in graphics software),0.1750,0.0774,82961,CC-CEDICT 2026-06-22,CC BY-SA 4.0
23240,phobos,phobos,proper noun,,火卫一,(Greek god) A son of Ares (Mars). Also the Greek god of fear.,[],火衛一,"Phobos (moon of Mars), aka Mars I",0.1750,0.1750,69018,CC-CEDICT 2026-06-22,CC BY-SA 4.0
32589,undergraduate,undergraduate,noun,C,大学生,A student at a university who has not yet received a degree.,[],大學本科,university undergraduate course,0.1750,0.0354,27914,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24543,proportion,proportion,noun,C,比例；部分,A quantity of something that is part of the whole amount or number.,[],配比,mixing ratio; proportion of the different ingredients in a blend,0.1749,0.0962,110024,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14363,handball,handball,noun,C or U,手球,A team sport where two teams of seven players each (six players and a goalkeeper) pass and bounce a ball trying to throw it in the goal of the opposing team.,[],射門,"(soccer, handball etc) to kick or shoot the ball towards the goal",0.1748,0.0454,33921,CC-CEDICT 2026-06-22,CC BY-SA 4.0
23466,pissed,pissed,adjective,,蓝,"(UK, Ireland, Australia, mildly, _, vulgar, colloquial) Drunk.",[],生悶氣,to be pissed off (vulgar),0.1748,0.1190,74311,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67798,crime,crime,noun,U,犯罪；犯罪活動,illegal activity considered as a general problem,"[{""english"": ""The city has introduced measures to reduce crime."", ""chinese"": ""該市推出了減少犯罪的措施。""}]",打黑,to crack down on illegal activities; to fight organized crime,0.1747,0.0771,44926,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27070,science,science,noun,C,科學,"A particular discipline or branch of knowledge that is natural, measurable or consisting of systematic principles rather than intuition or technical skill. [from 14th c.]","[{""english"": ""Science has brought about many changes to our lives."", ""chinese"": ""科學為我們的生活帶來了許多的改變。""}]",醫理,medical knowledge; principles of medical science,0.1747,0.0796,110450,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66590,bad,bad,adjective,,嚴重的；有害的,serious in degree or likely to cause harm,"[{""english"": ""He has a bad cough."", ""chinese"": ""他咳嗽得很嚴重。""}]",害得,to cause or lead to sth bad,0.1746,0.0771,32780,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5186,cardigan,cardigan,noun,C,羊毛衫,"A type of sweater or jumper that fastens up the front with buttons or a zipper, usually machine- or hand-knitted from wool.",[],羊毛衫,wool sweater; cardigan,0.1746,0.1551,87712,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67957,fade,fade,verb,I or T,褪色；逐漸消失,"to gradually lose colour, strength, or visibility","[{""english"": ""The photograph has faded over time."", ""chinese"": ""照片隨時間逐漸褪色。""}]",淡忘,to gradually forget as time passes; to have (sth) fade from one's memory,0.1746,0.0761,65956,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24645,prune,prune,noun,C,梅乾,"The dried, wrinkled fruit of certain species of plum.",[],西梅,prune; dried prune,0.1746,0.0600,99358,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14136,guilt,guilt,noun,U,內疚,(law) The state of having been found guilty or admitted guilt in legal proceedings.,"[{""english"": ""His sense of guilt was diminished."", ""chinese"": ""他的內疚感減少了。""}]",認罪,to admit guilt; to plead guilty,0.1745,0.0447,101052,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18012,libra,libra,proper noun,,天秤座,"(astrology) The astrological sign for the scales, ruled by Venus and covering September 24 - October 23 (tropical astrology) or October 16 - November 16 (sidereal astrology).",[],天秤座,Libra (constellation and sign of the zodiac),0.1745,0.1185,28932,CC-CEDICT 2026-06-22,CC BY-SA 4.0
783,airport,airport,noun,C,飞机场,"An airfield (an area designated for the takeoff and landing of aircraft), including one or more runways and (for commercial airports) one or more passenger terminals.","[{""english"": ""The airport is over there."", ""chinese"": ""飞机场在那边。""}]",樟宜,"Changi, area in the east of Singapore, where Singapore Changi Airport is located",0.1744,0.0436,59186,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67237,flight,flight,noun,C or U,航班；飛行,"a journey by air, or the act of flying","[{""english"": ""Our flight leaves at noon."", ""chinese"": ""我們的航班中午起飛。""}]",強弩之末,(lit.) an arrow at the end of its flight (idiom),0.1744,0.0473,39413,CC-CEDICT 2026-06-22,CC BY-SA 4.0
28503,smear,smear,verb,T,覆盖,(transitive) To attempt to remove (a substance) from a surface by rubbing.,[],糊,to smear; to daub; to cover (a surface with sth sticky or paste-like),0.1744,0.0865,84173,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30057,substantial,substantial,adjective,,充實的；有份量的,Satisfying; having sufficient substance to be nourishing or filling.,[],硬,(of food) filling; substantial,0.1744,0.0878,79610,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4877,calcite,calcite,noun,C or U,方解石,"(mineral) A very widely distributed crystalline form of calcium carbonate, CaCO3, found as limestone, chalk and marble.",[],方解石,calcite (CaCO3 as rock-forming mineral),0.1743,0.1743,52255,CC-CEDICT 2026-06-22,CC BY-SA 4.0
23659,plough,plough,verb,T,犁,(transitive) To use a plough on soil to prepare for planting.,[],破土,to plough,0.1743,0.1743,79418,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24333,principle,principle,noun,C,原则,"(physics) A rule or law of nature, or the basic idea on how the laws of nature are applied.","[{""english"": ""It is a matter of principle with him to answer your questions honestly."", ""chinese"": ""诚实地回答你的问题对他来说是个原则问题。""}]",不可知論,"agnosticism, the philosophical doctrine that some questions about the universe are in principle unanswerable",0.1743,0.0381,2321,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25577,reform,reform,verb,T,改革,"(transitive) To put into a new and improved form or condition; to restore to a former good state, or bring from bad to good; to change from worse to better.","[{""english"": ""The politician pushed for reform by denouncing the corruption of the government officials."", ""chinese"": ""政治家以揭露政府官员的腐败来推动改革。""}]",商鞅變法,"Shang Yang's political reform of Qin state 秦國|秦国 of 356 BC and 350 BC, that put it on the road to world domination",0.1743,0.0469,22274,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22094,out,out,adverb,,的,Into a state of non-operation or non-existence.,[],恍,(bound form) to snap out of that state,0.1742,0.0475,41794,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25484,recover,recover,verb,I,复,"(intransitive, followed by ""from"" to show what caused the bad feeling) To get better, to regain health or prosperity.","[{""english"": ""I hope you'll recover quickly."", ""chinese"": ""早日康复。""}]",霍然而癒,to recover speedily (idiom); to get better quickly,0.1742,0.0357,117193,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29093,specialty,specialty,noun,C,專門,That in which one specializes; a chosen expertise or talent; bailiwick.,[],拿手好戲,(fig.) one's specialty,0.1742,0.0385,46777,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29334,squall,squall,noun,C,雷暴,"(often, nautical) A sudden storm, as found in a squall line.",[],狂風,squall,0.1742,0.1742,72137,CC-CEDICT 2026-06-22,CC BY-SA 4.0
34538,yet,yet,adverb,,仍旧,At some future time; eventually.,[],時辰未到,the time has not yet come,0.1742,0.0420,53480,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2750,bandit,bandit,noun,C,土匪,"One who robs others in a lawless area, especially as part of a group.",[],大盜,thief; bandit (esp. one who has gained notoriety),0.1741,0.0560,28281,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19484,melancholy,melancholy,noun,C or U,惆悵,"Great sadness or depression, especially of a thoughtful or introspective nature.",[],消愁解悶,to dispel depression or melancholy,0.1741,0.0952,65599,CC-CEDICT 2026-06-22,CC BY-SA 4.0
454,adam,adam,proper noun,,亚当,"(Abrahamism, religion) The first man and the progenitor of the human race.",[],亞當·斯密,"Adam Smith (1723-1790), Scottish ethical philosopher and pioneer economist, author of The Wealth of Nations 國富論|国富论",0.1740,0.0490,5284,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14150,gulag,gulag,noun,C,古拉格,"(historical) Also GULAG: the system of all Soviet labour camps and prisons in use, especially during the Stalinist period (1930s–1950s).",[],索爾仁尼琴,"Alexandr Solzhenitsyn (1918-2008), Russian writer, prominent Soviet dissident, author of the Gulag Archipelago",0.1740,0.0870,85085,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67419,pop,pop,verb,I or T,砰地響；突然出現,to make a short sharp sound or appear suddenly,"[{""english"": ""The balloon popped loudly."", ""chinese"": ""氣球砰地響了一聲。""}]",冒出來,to emerge; to pop up; to spring forth; to appear from nowhere,0.1740,0.0658,12418,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22891,pedophile,pedophile,noun,C,娈童癖者,"(pejorative, by extension, common use) An adult who is sexually attracted to or engages in sexual acts with a child under the age of consent.",[],金魚佬,"pedophile (slang, referring to the case of a Hong Kong child abductor who lured girls with the prospect of seeing ""goldfish"" in his apartment)",0.1739,0.0979,111277,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27503,serenity,serenity,noun,C or U,平静,The state of being serene; calmness; peacefulness.,[],澄海,"Sea of Serenity (Mare Serenitatis, on the moon)",0.1739,0.1284,68320,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19593,merit,merit,verb,I,值得,(intransitive) To be deserving or worthy.,[],功高望重,high merit and worthy prospects (idiom),0.1738,0.0525,15180,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22930,pelvis,pelvis,noun,C,骨盆,(anatomy) The large compound bone structure at the base of the spine that supports the legs in hominids.,[],腹吸盤,acetabulum (part of the pelvis bone),0.1738,0.1410,90974,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26179,ringleader,ringleader,noun,C,老板,"A leader of a group of people, especially an unofficial group.",[],渠魁,rebel leader; ringleader; bandit chieftain,0.1738,0.1190,66629,CC-CEDICT 2026-06-22,CC BY-SA 4.0
32005,treasure,treasure,noun,C or U,珍寶,"(literally, countable, and, uncountable) A collection of valuable things; accumulated wealth; a stock of money, jewels, etc.",[],瑰寶,a treasure; a rare and valuable thing,0.1738,0.0614,73767,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33710,weapon,weapon,noun,C,武器,An instrument or other means of harming or exerting control over another.,"[{""english"": ""Patience is sometimes the most effective weapon."", ""chinese"": ""耐心有时候是最有效的武器。""}]",鈍器,blunt instrument (used as a weapon),0.1738,0.0656,111423,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24648,prussia,prussia,proper noun,,普鲁士,"(chiefly, historical) A geographical area on the Baltic coast of Northeast Europe.",[],普魯士,Prussia (historical German state),0.1737,0.0375,53776,CC-CEDICT 2026-06-22,CC BY-SA 4.0
